#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 10601, 5,    -0.14, 3,   boost,   97.40,  86545.00, 1310.11,   22.39,  231.27, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,    -0.13, 3,   boost,  101.94,  86552.00, 1309.45,   21.73,  233.66, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,    -0.12, 3,   boost,  106.59,  86538.00, 1310.77,   23.05,  236.04, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,    -0.11, 3,   boost,  111.34,  86528.00, 1311.72,   24.00,  238.43, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,    -0.10, 3,   boost,  116.18,  86486.00, 1315.69,   27.97,  240.80, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,    -0.09, 3,   boost,  121.09,  86495.00, 1314.84,   27.12,  243.17, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,    -0.08, 3,   boost,  126.04,  86478.00, 1316.45,   28.73,  245.53, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,    -0.07, 3,   boost,  131.03,  86439.00, 1320.14,   32.42,  247.89, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,    -0.06, 3,   boost,  136.03,  86420.00, 1321.94,   34.22,  250.25, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,    -0.05, 3,   boost,  141.00,  86455.00, 1318.63,   30.91,  252.60, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,    -0.04, 3,   boost,  145.93,  86419.00, 1322.03,   34.31,  254.94, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,    -0.03, 3,   boost,  150.79,  86412.00, 1322.70,   34.98,  257.27, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,    -0.02, 3,   boost,  155.53,  86385.00, 1325.25,   37.53,  259.57, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,    -0.01, 3,   boost,  160.14,  86384.00, 1325.35,   37.63,  261.87, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.00, 3,   boost,  164.57,  86359.00, 1327.72,   40.00,  264.15, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.00, 3,   boost,  164.57,  86359.00, 1327.72,   40.00,  264.15, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.00, 3,   boost,  164.57,  86359.00, 1327.72,   40.00,  264.15, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.00, 3,   boost,  164.57,  86359.00, 1327.72,   40.00,  264.15, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.00, 3,   boost,  164.57,  86359.00, 1327.72,   40.00,  264.15, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.00, 3,   boost,  164.57,  86359.00, 1327.72,   40.00,  264.15, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.00, 3,   boost,  164.57,  86359.00, 1327.72,   40.00,  264.15, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.00, 3,   boost,  164.57,  86359.00, 1327.72,   40.00,  264.15, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.00, 3,   boost,  164.57,  86359.00, 1327.72,   40.00,  264.15, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.00, 3,   boost,  164.57,  86359.00, 1327.72,   40.00,  264.15, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.00, 3,   boost,  164.57,  86359.00, 1327.72,   40.00,  264.15, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.00, 3,   boost,  164.57,  86359.00, 1327.72,   40.00,  264.15, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.00, 3,   boost,  164.57,  86359.00, 1327.72,   40.00,  264.15, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.00, 3,   boost,  164.57,  86359.00, 1327.72,   40.00,  264.15, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.00, 3,   boost,  164.57,  86359.00, 1327.72,   40.00,  264.15, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.00, 3,   boost,  164.57,  86359.00, 1327.72,   40.00,  264.15, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.00, 3,   boost,  164.57,  86359.00, 1327.72,   40.00,  264.15, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.01, 3,   boost,  168.79,  86368.00, 1326.86,   39.14,  266.42, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.02, 3,   boost,  172.77,  86336.00, 1329.90,   42.18,  268.69, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.03, 3,   boost,  176.48,  86339.00, 1329.61,   41.89,  270.95, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.04, 3,   boost,  179.88,  86326.00, 1330.84,   43.12,  273.23, 37.7, 8.00, 9.02, 9.08
6, 10601, 5,     0.05, 3,   boost,  182.93,  86318.00, 1331.60,   43.88,  275.53, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.06, 3,   boost,  185.62,  86290.00, 1334.26,   46.54,  277.84, 37.7, 8.02, 9.02, 9.08
6, 10601, 5,     0.07, 3,   boost,  187.92,  86287.00, 1334.54,   46.82,  280.18, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.08, 3,   boost,  189.80,  86287.00, 1334.54,   46.82,  282.58, 37.7, 8.00, 9.02, 9.05
6, 10601, 5,     0.09, 3,   boost,  191.25,  86270.00, 1336.15,   48.43,  284.99, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.10, 3,   boost,  192.25,  86266.00, 1336.53,   48.81,  287.40, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.11, 3,   boost,  192.79,  86233.00, 1339.66,   51.94,  289.79, 37.7, 8.00, 9.02, 9.08
6, 10601, 5,     0.12, 3,   boost,  192.88,  86233.00, 1339.66,   51.94,  292.09, 37.7, 8.00, 9.00, 9.07
6, 10601, 5,     0.13, 3,   boost,  192.50,  86208.00, 1342.03,   54.31,  294.35, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     0.14, 3,   boost,  191.67,  86209.00, 1341.94,   54.22,  296.57, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.15, 3,   boost,  190.39,  86190.00, 1343.74,   56.02,  298.72, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.16, 3,   boost,  188.69,  86184.00, 1344.31,   56.59,  300.80, 37.7, 8.00, 9.02, 9.05
6, 10601, 5,     0.17, 3,   boost,  186.58,  86171.00, 1345.54,   57.82,  302.80, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.18, 3,   boost,  184.08,  86179.00, 1344.78,   57.07,  304.72, 37.7, 8.00, 9.02, 9.05
6, 10601, 5,     0.19, 3,   boost,  181.21,  86153.00, 1347.25,   59.53,  306.59, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.20, 3,   boost,  178.01,  86139.00, 1348.58,   60.86,  308.41, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.21, 3,   boost,  174.50,  86146.00, 1347.92,   60.20,  310.18, 37.7, 8.02, 9.00, 9.07
6, 10601, 5,     0.22, 3,   boost,  170.71,  86129.00, 1349.53,   61.81,  311.97, 37.7, 8.00, 9.02, 9.08
6, 10601, 5,     0.23, 3,   boost,  166.67,  86129.00, 1349.53,   61.81,  313.80, 37.7, 8.00, 9.00, 9.07
6, 10601, 5,     0.24, 3,   boost,  162.40,  86125.00, 1349.91,   62.19,  315.63, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     0.25, 3,   boost,  157.94,  86125.00, 1349.91,   62.19,  317.46, 37.7, 8.00, 9.02, 9.08
6, 10601, 5,     0.26, 3,   boost,  153.31,  86123.00, 1350.10,   62.38,  319.28, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.27, 3,   boost,  148.53,  86128.00, 1349.63,   61.91,  321.07, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.28, 3,   boost,  143.63,  86145.00, 1348.01,   60.29,  322.84, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.29, 3,   boost,  138.61,  86112.00, 1351.14,   63.43,  324.62, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.30, 3,   boost,  133.50,  86009.00, 1360.93,   73.21,  326.38, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.31, 3,   boost,  128.31,  85870.00, 1374.15,   86.43,  328.09, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.32, 3,   boost,  123.04,  85750.00, 1385.58,   97.86,  329.77, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     0.33, 3,   boost,  117.70,  85617.00, 1398.26,  110.54,  331.38, 37.7, 8.00, 9.02, 9.10
6, 10601, 5,     0.34, 3,   boost,  112.30,  85617.00, 1398.26,  110.54,  332.90, 37.7, 8.00, 9.00, 9.07
6, 10601, 5,     0.35, 3,   boost,  106.84,  85390.00, 1419.94,  132.22,  334.33, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     0.36, 3,   boost,  101.31,  85012.00, 1456.15,  168.43,  335.69, 37.7, 8.00, 9.02, 9.05
6, 10601, 5,     0.37, 3,   boost,   95.65,  84743.00, 1481.99,  194.27,  336.97, 37.7, 8.00, 9.02, 9.05
6, 10601, 5,     0.38, 3,   boost,   89.88,  84466.00, 1508.68,  220.96,  338.19, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     0.39, 3,   boost,   83.99,  84209.00, 1533.50,  245.78,  339.33, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     0.40, 3,   boost,   77.98,  83948.00, 1558.77,  271.05,  340.41, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     0.41, 3,   boost,   71.85,  83709.00, 1581.96,  294.24,  341.40, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.42, 3,   boost,   65.62,  83499.00, 1602.39,  314.67,  342.31, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.43, 3,   boost,   59.28,  83320.00, 1619.83,  332.11,  343.15, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.44, 3,   boost,   52.83,  83164.00, 1635.06,  347.34,  343.90, 37.7, 8.00, 9.02, 9.08
6, 10601, 5,     0.45, 3,   boost,   46.29,  83164.00, 1635.06,  347.34,  344.58, 37.7, 8.00, 9.00, 9.07
6, 10601, 5,     0.46, 3,   boost,   39.64,  82980.00, 1653.05,  365.33,  345.18, 37.7, 8.00, 9.02, 9.08
6, 10601, 5,     0.47, 3,   boost,   32.90,  82762.00, 1674.40,  386.68,  345.71, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     0.48, 3,   boost,   26.07,  82642.00, 1686.18,  398.46,  346.16, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.49, 3,   boost,   19.15,  82542.00, 1696.00,  408.28,  346.52, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.50, 3,   boost,   12.14,  82442.00, 1705.83,  418.11,  346.81, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     0.51, 3,   boost,    5.06,  82384.00, 1711.54,  423.82,  347.03, 37.7, 8.00, 9.02, 9.05
6, 10601, 5,     0.52, 3,   boost,   -2.10,  82378.00, 1712.13,  424.41,  347.18, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     0.53, 3,   boost,   -9.34,  82482.00, 1701.90,  414.18,  347.25, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     0.54, 3,   boost,  -16.63,  82573.00, 1692.95,  405.23,  347.24, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     0.55, 3,   boost,  -24.00,  82523.00, 1697.87,  410.15,  347.15, 37.7, 8.00, 9.02, 9.10
6, 10601, 5,     0.56, 3,   boost,  -31.42,  82523.00, 1697.87,  410.15,  346.98, 37.7, 8.00, 9.00, 9.07
6, 10601, 5,     0.57, 3,   boost,  -38.89,  83176.00, 1633.89,  346.17,  346.73, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     0.58, 3,   boost,  -46.41,  83376.00, 1614.37,  326.65,  346.40, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     0.59, 3,   boost,  -53.98,  83739.00, 1579.05,  291.33,  345.98, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.60, 3,   boost,  -61.58,  84260.00, 1528.57,  240.85,  345.47, 37.7, 8.00, 9.02, 9.08
6, 10601, 5,     0.61, 3,   boost,  -69.22,  84752.00, 1481.13,  193.41,  344.89, 37.7, 8.05, 9.02, 9.05
6, 10601, 5,     0.62, 3,   boost,  -76.90,  85183.00, 1439.75,  152.03,  344.22, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.63, 3,   boost,  -84.60,  85586.00, 1401.22,  113.50,  343.49, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.64, 3,   boost,  -92.32,  85968.00, 1364.83,   77.11,  342.68, 37.7, 8.00, 9.02, 9.05
6, 10601, 5,     0.65, 3,   boost, -100.05,  86318.00, 1331.60,   43.88,  341.78, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.66, 3,   boost, -107.81,  86372.00, 1326.48,   38.77,  340.80, 37.7, 8.00, 9.02, 9.08
6, 10601, 5,     0.67, 3,   boost, -115.56,  86372.00, 1326.48,   38.77,  339.75, 37.7, 7.99, 9.00, 9.07
6, 10601, 5,     0.68, 3,   boost, -123.33,  86230.00, 1339.95,   52.23,  338.62, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.69, 3,   boost, -131.09,  85838.00, 1377.20,   89.48,  337.41, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.70, 3,   boost, -138.84,  85482.00, 1411.15,  123.43,  336.12, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.71, 3,   boost, -146.59,  85178.00, 1440.23,  152.51,  334.74, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.72, 3,   boost, -154.31,  85104.00, 1447.32,  159.61,  333.29, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.73, 3,   boost, -162.01,  85243.00, 1434.01,  146.29,  331.75, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.74, 3,   boost, -169.68,  85497.00, 1409.72,  122.00,  330.13, 37.7, 8.00, 9.02, 9.08
6, 10601, 5,     0.75, 3,   boost, -177.32,  85779.00, 1382.82,   95.10,  328.43, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.76, 3,   boost, -184.92,  86047.00, 1357.32,   69.60,  326.64, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.77, 3,   boost, -192.47,  86144.00, 1348.11,   60.39,  324.77, 37.7, 8.00, 9.02, 9.08
6, 10601, 5,     0.78, 3,   boost, -199.97,  86144.00, 1348.11,   60.39,  322.80, 37.7, 8.00, 9.00, 9.07
6, 10601, 5,     0.79, 3,   boost, -207.42,  86149.00, 1347.63,   59.91,  320.73, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     0.80, 3,   boost, -214.80,  84918.00, 1465.17,  177.45,  318.58, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.81, 3,   boost, -222.12,  83868.00, 1566.53,  278.81,  316.33, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.82, 3,   boost, -229.37,  82736.00, 1676.95,  389.23,  314.01, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.83, 3,   boost, -236.54,  81561.00, 1792.87,  505.16,  311.60, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.84, 3,   boost, -243.63,  80952.00, 1853.49,  565.77,  309.11, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.85, 3,   boost, -250.64,  80425.00, 1906.24,  618.52,  306.55, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.86, 3,   boost, -257.56,  79873.00, 1961.80,  674.08,  303.91, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.87, 3,   boost, -264.38,  79142.00, 2035.85,  748.13,  301.20, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.88, 3,   boost, -271.10,  78510.00, 2100.32,  812.60,  298.40, 37.7, 8.00, 9.02, 9.08
6, 10601, 5,     0.89, 3,   boost, -277.72,  78510.00, 2100.32,  812.60,  295.51, 37.7, 8.02, 9.00, 9.08
6, 10601, 5,     0.90, 3,   boost, -284.23,  77668.00, 2186.87,  899.15,  292.54, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     0.91, 3,   boost, -290.63,  76769.00, 2280.12,  992.40,  289.49, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.92, 3,   boost, -296.90,  76309.00, 2328.18, 1040.46,  286.37, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.93, 3,   boost, -303.06,  76025.00, 2357.96, 1070.24,  283.17, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.94, 3,   boost, -309.08,  75862.00, 2375.10, 1087.38,  279.90, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.95, 3,   boost, -314.97,  75608.00, 2401.86, 1114.14,  276.56, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.96, 3,   boost, -320.73,  75096.00, 2456.04, 1168.32,  273.15, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.97, 3,   boost, -326.34,  74621.00, 2506.56, 1218.84,  269.67, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     0.98, 3,   boost, -331.81,  74654.00, 2503.04, 1215.32,  266.13, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     0.99, 3,   boost, -337.13,  75747.00, 2387.21, 1099.49,  262.53, 37.7, 8.00, 9.02, 9.08
6, 10601, 5,     1.00, 3,   boost, -342.29,  75747.00, 2387.21, 1099.49,  258.87, 37.7, 8.00, 9.00, 9.07
6, 10601, 5,     1.01, 3,   boost, -347.30,  76868.00, 2269.81,  982.09,  255.14, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     1.02, 3,   boost, -352.14,  76640.00, 2293.57, 1005.85,  251.37, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     1.03, 3,   boost, -356.82,  76632.00, 2294.41, 1006.69,  247.53, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     1.04, 3,   boost, -361.33,  76832.00, 2273.56,  985.84,  243.65, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     1.05, 3,   boost, -365.66,  77076.00, 2248.18,  960.46,  239.72, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     1.06, 3,   boost, -369.83,  77398.00, 2214.78,  927.06,  235.73, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     1.07, 3,   boost, -373.81,  77781.00, 2175.21,  887.49,  231.71, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     1.08, 3,   boost, -377.61,  77735.00, 2179.95,  892.24,  227.64, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     1.09, 3,   boost, -381.23,  77599.00, 2194.00,  906.28,  223.53, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     1.10, 3,   boost, -384.67,  77674.00, 2186.25,  898.53,  219.38, 37.7, 8.00, 9.02, 9.08
6, 10601, 5,     1.11, 3,   boost, -387.91,  77674.00, 2186.25,  898.53,  215.20, 37.7, 7.99, 9.00, 9.07
6, 10601, 5,     1.12, 3,   boost, -390.97,  77662.00, 2187.49,  899.77,  210.98, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     1.13, 3,   boost, -393.84,  77813.00, 2171.91,  884.19,  206.74, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     1.14, 3,   boost, -396.51,  77345.00, 2220.27,  932.55,  202.46, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     1.15, 3,   boost, -398.99,  76823.00, 2274.49,  986.77,  198.17, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     1.16, 3,   boost, -401.28,  75962.00, 2364.58, 1076.86,  193.84, 37.7, 8.00, 9.02, 9.05
6, 10601, 5,     1.17, 3,   boost, -403.36,  75387.00, 2425.21, 1137.49,  189.49, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     1.18, 3,   boost, -405.25,  74698.00, 2498.35, 1210.63,  185.12, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     1.19, 3,   boost, -406.95,  73706.00, 2604.62, 1316.90,  180.73, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     1.20, 3,   boost, -408.45,  72435.00, 2742.49, 1454.77,  176.32, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     1.21, 3,   boost, -409.74,  71062.00, 2893.64, 1605.92,  171.90, 37.7, 8.00, 9.02, 9.08
6, 10601, 5,     1.22, 3,   boost, -410.85,  71062.00, 2893.64, 1605.92,  167.46, 37.7, 7.99, 9.00, 9.07
6, 10601, 5,     1.23, 3,   boost, -411.75,  70018.00, 3010.16, 1722.44,  163.01, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     1.24, 3,   boost, -412.46,  68326.00, 3202.03, 1914.31,  158.55, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     1.25, 3,   boost, -412.97,  67950.00, 3245.19, 1957.47,  154.08, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     1.26, 3,   boost, -413.29,  69703.00, 3045.59, 1757.87,  149.60, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     1.27, 3,   boost, -413.42,  70006.00, 3011.51, 1723.79,  145.13, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     1.28, 3,   boost, -413.35,  70268.00, 2982.13, 1694.41,  140.65, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     1.29, 3,   boost, -413.09,  71219.00, 2876.24, 1588.52,  136.17, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     1.30, 3,   boost, -412.64,  72128.00, 2776.08, 1488.36,  131.70, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     1.31, 3,   boost, -412.01,  73978.00, 2575.37, 1287.65,  127.24, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     1.32, 3,   boost, -411.19,  75181.00, 2447.02, 1159.30,  122.79, 37.7, 8.00, 9.02, 9.08
6, 10601, 5,     1.33, 3,   boost, -410.19,  75181.00, 2447.02, 1159.30,  118.35, 37.7, 8.00, 9.00, 9.07
6, 10601, 5,     1.34, 3,   boost, -409.01,  76088.00, 2351.35, 1063.63,  113.92, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     1.35, 3,   boost, -407.64,  75888.00, 2372.37, 1084.65,  109.51, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     1.36, 3,   boost, -406.11,  76204.00, 2339.18, 1051.46,  105.12, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     1.37, 3,   boost, -404.39,  78179.00, 2134.25,  846.53,  100.76, 37.6, 8.00, 9.02, 9.05
6, 10601, 5,     1.38, 3,   boost, -402.51,  80040.00, 1944.96,  657.24,   96.41, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     1.39, 3,   boost, -400.46,  81433.00, 1805.58,  517.86,   92.10, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     1.40, 3,   boost, -398.24,  82581.00, 1692.17,  404.45,   87.81, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     1.41, 3,   boost, -395.86,  83241.00, 1627.54,  339.82,   83.55, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     1.42, 3,   boost, -393.33,  83520.00, 1600.34,  312.62,   79.32, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     1.43, 3,   boost, -390.63,  83567.00, 1595.77,  308.05,   75.13, 37.7, 8.00, 9.02, 9.08
6, 10601, 5,     1.44, 3,   boost, -387.79,  83567.00, 1595.77,  308.05,   70.96, 37.7, 8.00, 9.00, 9.07
6, 10601, 5,     1.45, 3,   boost, -384.79,  83251.00, 1626.56,  338.84,   66.84, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     1.46, 3,   boost, -381.66,  82605.00, 1689.81,  402.09,   62.75, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     1.47, 3,   boost, -378.38,  82230.00, 1726.71,  438.99,   58.69, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     1.48, 3,   boost, -374.96,  81761.00, 1773.05,  485.33,   54.68, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     1.49, 3,   boost, -371.41,  81612.00, 1787.81,  500.10,   50.71, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     1.50, 3,   boost, -367.72,  81984.00, 1750.99,  463.27,   46.78, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     1.51, 3,   boost, -363.91,  82199.00, 1729.76,  442.05,   42.90, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     1.52, 3,   boost, -359.98,  82525.00, 1697.67,  409.95,   39.06, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     1.53, 3,   boost, -355.93,  83013.00, 1649.82,  362.10,   35.27, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     1.54, 3,   boost, -351.77,  83109.00, 1640.43,  352.71,   31.52, 37.7, 8.00, 9.02, 9.08
6, 10601, 5,     1.55, 3,   boost, -347.49,  83109.00, 1640.43,  352.71,   27.82, 37.7, 7.99, 9.00, 9.07
6, 10601, 5,     1.56, 3,   boost, -343.11,  83444.00, 1607.74,  320.03,   24.18, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     1.57, 3,   boost, -338.63,  82878.00, 1663.03,  375.31,   20.58, 37.6, 8.00, 9.02, 9.07
6, 10601, 5,     1.58, 3,   boost, -334.04,  82093.00, 1740.22,  452.50,   17.04, 37.6, 8.00, 9.02, 9.05
6, 10601, 5,     1.59, 3,   boost, -329.37,  81383.00, 1810.55,  522.83,   13.55, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     1.60, 3,   boost, -324.60,  80350.00, 1913.77,  626.05,   10.12, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     1.61, 3,   boost, -319.74,  80031.00, 1945.86,  658.15,    6.74, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     1.62, 3,   boost, -314.80,  78655.00, 2085.49,  797.77,    3.41, 37.7, 8.02, 9.02, 9.05
6, 10601, 5,     1.63, 3,   boost, -309.78,  77048.00, 2251.09,  963.37,    0.14, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     1.64, 3,   boost, -304.69,  77054.00, 2250.46,  962.74,   -3.07, 37.7, 8.02, 9.02, 9.07
6, 10601, 5,     1.65, 3,   boost, -299.53,  78102.00, 2142.16,  854.44,   -6.22, 37.7, 8.00, 9.02, 9.08
6, 10601, 5,     1.66, 3,   boost, -294.29,  78102.00, 2142.16,  854.44,   -9.32, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     1.67, 3,   boost, -289.00,  80116.00, 1937.30,  649.58,  -12.36, 37.7, 8.00, 9.02, 9.07
6, 10601, 5,     1.68, 3,   boost, -283.64,  83518.00, 1600.54,  312.82,  -15.34, 37.6, 8.02, 9.02, 9.07
6, 10601, 5,     1.69, 3,   boost, -278.23,  85208.00, 1437.36,  149.64,  -18.26, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     1.70, 3,   boost, -272.76,  85875.00, 1373.68,   85.96,  -21.13, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     1.71, 3,   boost, -267.25,  84956.00, 1461.52,  173.80,  -23.93, 37.6, 8.02, 9.02, 9.05
6, 10601, 5,     1.72, 3,   boost, -261.69,  83229.00, 1628.71,  340.99,  -26.67, 37.6, 8.02, 9.02, 9.05
