#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 11202, 1,KF0LSY,     1.22, 3,   boost,  148.36,  83935.00, 1560.03,  265.04,  453.06, 37.6, 7.46, 7.48, 3.58, 159.38, -16.80, -34.09, -63.62,  -8.47, 112.80,   0.24,   0.22,   0.18,  28.43, 7.51, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.23, 3,   boost,  147.35,  83479.00, 1604.34,  309.35,  452.96, 37.6, 7.46, 7.48, 3.58, 158.44, -20.18, -33.41,   7.06,  -0.53, 120.43,   0.25,   0.20,   0.17,  28.68, 7.51, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.24, 3,   boost,  146.35,  83479.00, 1604.34,  309.35,  452.78, 37.6, 7.46, 7.48, 3.58, 158.45, -24.70, -33.39,  80.54,   5.63, 124.28,   0.25,   0.20,   0.17,  28.93, 7.51, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.25, 3,   boost,  147.85,  83125.00, 1638.87,  343.88,  452.52, 37.6, 7.46, 7.48, 3.58, 158.21, -25.39, -33.52, 155.25,  10.82, 130.20,   0.25,   0.19,   0.16,  29.17, 7.51, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.26, 3,   boost,  147.85,  83125.00, 1638.87,  343.88,  452.18, 37.6, 7.46, 7.48, 3.58, 159.16, -25.90, -34.28, 223.61,  14.66, 134.72,   0.26,   0.18,   0.15,  29.40, 7.51, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.27, 3,   boost,  148.36,  82844.00, 1666.36,  371.38,  451.77, 37.6, 7.46, 7.48, 3.58, 158.65, -26.84, -33.26, 295.94,  15.88, 141.12,   0.25,   0.18,   0.15,  29.65, 7.51, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.28, 3,   boost,  148.36,  82844.00, 1666.36,  371.38,  451.27, 37.6, 7.46, 7.48, 3.58, 158.85, -26.46, -32.98, 364.72,  14.24, 148.57,   0.26,   0.17,   0.13,  29.92, 7.51, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.29, 3,   boost,  146.85,  82597.00, 1690.60,  395.61,  450.71, 37.6, 7.46, 7.48, 3.58, 158.19, -28.35, -34.01, 425.51,  12.41, 155.90,   0.27,   0.16,   0.13,  30.20, 7.51, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.30, 3,   boost,  146.35,  82597.00, 1690.60,  395.61,  450.07, 37.6, 7.46, 7.46, 3.57, 157.55, -30.07, -37.32, 489.23,   6.79, 163.77,   0.27,   0.15,   0.11,  30.51, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.30, 3,   boost,  146.35,  82597.00, 1690.60,  395.61,  450.07, 37.6, 7.46, 7.46, 3.57, 157.55, -30.07, -37.32, 489.23,   6.79, 163.77,   0.27,   0.15,   0.11,  30.51, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.31, 3,   boost,  146.35,  82392.00, 1710.75,  415.76,  449.36, 37.6, 7.46, 7.46, 3.57, 156.97, -31.72, -40.23, 546.91,   0.26, 170.06,   0.26,   0.14,   0.10,  30.84, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.32, 3,   boost,  146.85,  82392.00, 1710.75,  415.76,  448.58, 37.6, 7.46, 7.46, 3.57, 157.45, -30.78, -42.06, 608.44,  -6.33, 178.48,   0.27,   0.13,   0.10,  31.17, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.33, 3,   boost,  144.84,  82269.00, 1722.86,  427.88,  447.73, 37.6, 7.46, 7.46, 3.57, 157.11, -30.39, -43.54, 656.17, -18.54, 185.01,   0.27,   0.13,   0.10,  31.53, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.34, 3,   boost,  143.83,  82269.00, 1722.86,  427.88,  446.81, 37.6, 7.46, 7.46, 3.57, 155.34, -28.45, -46.64, 706.40, -32.52, 190.93,   0.27,   0.11,   0.09,  31.92, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.35, 3,   boost,  143.33,  82474.00, 1702.68,  407.70,  445.83, 37.6, 7.46, 7.46, 3.57, 153.86, -28.42, -50.97, 740.58, -47.90, 197.34,   0.28,   0.09,   0.09,  32.33, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.36, 3,   boost,  143.83,  82474.00, 1702.68,  407.70,  444.78, 37.6, 7.46, 7.46, 3.57, 153.17, -25.35, -55.54, 760.96, -64.01, 198.50,   0.28,   0.08,   0.09,  32.75, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.37, 3,   boost,  142.32,  82667.00, 1683.72,  388.73,  443.67, 37.6, 7.46, 7.46, 3.57, 153.12, -12.31, -54.14, 780.86, -79.15, 186.47,   0.28,   0.07,   0.09,  33.18, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.38, 3,   boost,  142.32,  82667.00, 1683.72,  388.73,  442.50, 37.6, 7.46, 7.46, 3.57, 152.83,   2.32, -65.03, 812.23, -92.82, 167.19,   0.27,   0.06,   0.11,  33.62, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.39, 3,   boost,  147.85,  83246.00, 1627.05,  332.06,  441.27, 37.6, 7.46, 7.46, 3.57, 151.07,  14.42, -65.29, 878.82,-103.07, 136.42,   0.28,   0.06,   0.11,  34.09, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.40, 3,   boost,  147.35,  83246.00, 1627.05,  332.06,  439.99, 37.6, 7.46, 7.46, 3.57, 157.62,  42.11, -60.13, 911.78,-116.75,  94.19,   0.27,   0.07,   0.13,  34.69, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.41, 3,   boost,  149.87,  84026.00, 1551.21,  256.22,  438.65, 37.6, 7.46, 7.46, 3.57, 156.02,  47.16, -57.84, 841.65,-117.11,  90.40,   0.27,   0.07,   0.14,  35.13, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.42, 3,   boost,  149.36,  84026.00, 1551.21,  256.22,  437.25, 37.6, 7.46, 7.46, 3.57, 158.90,  38.21, -64.16, 719.83,-113.21,  51.71,   0.28,   0.08,   0.15,  35.64, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.43, 3,   boost,  152.38,  85005.00, 1456.82,  161.83,  435.80, 37.6, 7.46, 7.46, 3.57, 157.77,  18.31, -74.35, 672.83,-102.52,  35.29,   0.27,   0.09,   0.16,  36.08, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.44, 3,   boost,  152.38,  85005.00, 1456.82,  161.83,  434.30, 37.6, 7.46, 7.46, 3.57, 159.49,  31.54, -67.37, 674.35, -80.80, -18.67,   0.27,   0.09,   0.16,  36.72, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.45, 3,   boost,  152.88,  85784.00, 1382.34,   87.35,  432.75, 37.6, 7.46, 7.46, 3.57, 162.18,  60.47, -42.70, 698.46, -67.00, -40.33,   0.27,   0.11,   0.16,  37.41, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.46, 3,   boost,  152.38,  85784.00, 1382.34,   87.35,  431.15, 37.6, 7.46, 7.46, 3.57, 162.98,  72.65, -34.97, 691.81, -68.65, -38.38,   0.27,   0.12,   0.17,  38.04, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.47, 3,   boost,  149.36,  86292.00, 1334.07,   39.08,  429.50, 37.6, 7.46, 7.46, 3.57, 161.92,  46.67, -71.43, 694.13,-102.28, -15.55,   0.26,   0.13,   0.17,  38.52, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.48, 3,   boost,  152.88,  86292.00, 1334.07,   39.08,  427.81, 37.6, 7.46, 7.46, 3.57, 161.25,  51.63, -82.58, 673.74, -83.79, -33.80,   0.26,   0.15,   0.17,  39.03, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.49, 3,   boost,  155.90,  86075.00, 1354.66,   59.67,  426.08, 37.6, 7.46, 7.46, 3.57, 163.32,  75.30, -67.34, 557.41, -74.39, -52.11,   0.25,   0.15,   0.17,  39.63, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.50, 3,   boost,  150.87,  86075.00, 1354.66,   59.67,  424.31, 37.6, 7.46, 7.46, 3.57, 163.67,  92.15,  -1.33, 433.81, -50.95, -47.11,   0.26,   0.16,   0.16,  40.12, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.51, 3,   boost,  155.40,  85499.00, 1409.53,  114.54,  422.49, 37.6, 7.46, 7.46, 3.57, 163.85,  98.23,  25.68, 295.94, -87.75, -32.22,   0.25,   0.17,   0.17,  40.42, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.52, 3,   boost,  157.91,  85499.00, 1409.53,  114.54,  420.64, 37.6, 7.46, 7.46, 3.57, 165.85, 111.44,   3.92, 199.44, -78.29, -32.15,   0.25,   0.17,   0.18,  40.69, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.53, 3,   boost,  153.89,  85040.00, 1453.46,  158.47,  418.75, 37.6, 7.46, 7.46, 3.57, 164.92, 109.96, -12.34,  33.49,-101.91, -23.55,   0.26,   0.17,   0.19,  40.85, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.54, 3,   boost,  153.89,  85040.00, 1453.46,  158.47,  416.82, 37.6, 7.46, 7.46, 3.57, 165.78, 104.72, -42.15,-158.04, -75.91, -14.94,   0.25,   0.16,   0.20,  40.95, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.55, 3,   boost,  155.90,  85348.00, 1423.96,  128.97,  414.86, 37.6, 7.46, 7.46, 3.57, 164.11, 101.92, -44.94,-339.50, -74.75,  -8.41,   0.25,   0.16,   0.20,  41.02, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.56, 3,   boost,  156.40,  85348.00, 1423.96,  128.97,  412.87, 37.6, 7.46, 7.46, 3.57, 164.74,  93.66, -24.79,-489.52, -64.56,   6.11,   0.25,   0.15,   0.22,  40.99, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.57, 3,   boost,  152.88,  85906.00, 1370.73,   75.74,  410.85, 37.6, 7.46, 7.46, 3.57, 163.49,  85.46, -43.06,-591.45, -89.04,  22.78,   0.25,   0.12,   0.24,  40.90, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.58, 3,   boost,  156.40,  85906.00, 1370.73,   75.74,  408.79, 37.6, 7.46, 7.46, 3.57, 164.44,  70.39, -62.64,-679.22, -77.93,  24.30,   0.25,   0.10,   0.25,  40.87, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.58, 3,   boost,  156.40,  85906.00, 1370.73,   75.74,  408.79, 37.6, 7.46, 7.46, 3.57, 164.44,  70.39, -62.64,-679.22, -77.93,  24.30,   0.25,   0.10,   0.25,  40.87, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.58, 3,   boost,  156.40,  85906.00, 1370.73,   75.74,  408.79, 37.6, 7.46, 7.46, 3.57, 164.44,  70.39, -62.64,-679.22, -77.93,  24.30,   0.25,   0.10,   0.25,  40.87, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9394638,-106.9115181,  1425.0, 2024,  6, 20, 15, 33, 41,        6,       29, 344,  77,   1.3,   0.7,   1.1,  0,  0,  0,  0, 15, 20,  0,  0,  0,  0, 34, 33,  0,  0,  0,  0, 30,  0, 19, 21,  0, 24,  0, 22, 23,  0,  0,  0, 38,  0,  0,  0
6, 11202, 1,KF0LSY,     1.59, 3,   boost,  152.38,  86243.00, 1338.71,   43.72,  406.71, 37.6, 7.46, 7.46, 3.57, 166.55,  43.51, -77.19,-697.11,-106.00,  57.69,   0.24,   0.08,   0.26,  40.77, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9395786,-106.9116108,  1476.0, 2024,  6, 20, 15, 33, 42,       22,       82, 331,  75,   1.3,   0.7,   1.1,  0,  0,  0,  0, 13, 17,  0,  0,  0,  0, 19, 17,  0,  0,  0,  0, 20,  0, 17, 17,  0, 20,  0, 19, 19,  0,  0,  0, 16,  0,  0,  0
6, 11202, 1,KF0LSY,     1.60, 3,   boost,  152.38,  86243.00, 1338.71,   43.72,  404.60, 37.6, 7.46, 7.46, 3.57, 164.49,  -3.36,-118.43,-712.79, -94.83,  75.27,   0.25,   0.06,   0.26,  40.63, 7.50, 0.00, 0.00, 0.00, 0.00, 1, 1, 11,  32.9395786,-106.9116108,  1476.0, 2024,  6, 20, 15, 33, 42,       22,       82, 331,  75,   1.3,   0.7,   1.1,  0,  0,  0,  0, 13, 17,  0,  0,  0,  0, 19, 17,  0,  0,  0,  0, 20,  0, 17, 17,  0, 20,  0, 19, 19,  0,  0,  0, 16,  0,  0,  0
